final_price,mileage
14.948,56
9.24,159.4
11.81,126.1
12.32,89.74
17.884,29.705
13.1,105.501
11.04,102.287
14.17,66.13200000000001
14.899,98.98
11.8,128.9
12.41,124.971
22.17,52.279
9.259,125
8.449999999999999,196.228
13.159,102.504
14.09,37.498
13.54,75.75
8.91,86.09999999999999
9.140000000000001,134.4
12.58,48.23
8.85,146.5
9.359999999999999,149.9
6.55,150.286
5.07,185.789
11.75,54.592
17.4,29.5
18.57,26.622
21.09,19
14.349,94
17.98,17.446
10.82,171.553
7.94,174.5
16.35,22.3
13.61,55
15.5,43.588
13.66,79.938
11.69,123
9.33,104.765
12.56,32.951
10.405,29.139
10.11,178.3
20.6,27.98
11.52,65
17.07,36.511
11.93,65
18.81,27.9
20.91,13.44
12.33,89.07299999999999
15.63,61.713
17.97,30.234
11.04,72.3
14.91,97.697
14.41,50.847
1,84.56699999999999
16.31,22.3
13.25,42.5
15.45,10.654
9.869999999999999,114.2
11.07,71.932
16.854,10.19
8.91,110.514
13.89,71.77800000000001
17.96,15.009
12.959,90.142
7.66,173.853
14.5,46.4
8.359,141.788
14.299,84.604
16.52,27.8
12.98,75.29000000000001
6.29,179
13.53,129.79
10.52,100
15.3,89.785
10.99,97.75
14.328,91.718
4.98,199
8.19,124.998
19.019,11.5
13.68,49.927
9.02,150
17.36,73
13.32,109.35
17.229,23.34
8.82,133.498
14.97,99.999
13.58,20.751
9.34,134.972
16.39,94.75
18.05,18.393
15.49,22.17
12,145
8.539999999999999,177.2
8.800000000000001,187.5
11.449,148.629
11.14,79.50700000000001
14.68,57.988
22.12,13.5
17.73,15.009
14.21,45.5
19.35,16.45
10.09,103.955
12.35,96.88800000000001
18.264,15.45
10.97,117.062
15.26,49.9
10.82,81.858
14.31,97.40000000000001
16.529,15.5
11.61,77
16.01,55
18.73,23.544
8.44,66.09999999999999
11.7,93.97799999999999
12.41,86.01000000000001
10.77,55.75
13.64,55.121
12.31,152.65
19.19,18
20.98,25.33
13.63,39.85
12.175,58.2
13.21,96.193
14.87,45.5
23.68,35.7
7.52,113.5
13.77,76.881
8.41,79.16200000000001
8.99,161
16.914,10.19
12.88,126.1
18.54,14.736
10.9,63
9.01,149.89
11.05,119.129
17.716,25.997
9.609999999999999,106.7
14.23,49.2
6.58,164
20.23,15.32
18.82,19.998
10.32,114
13.73,19.516
19.21,19.876
16.92,37.557
11.77,106.812
9.01,119.634
14.81,47.5
14.59,73.8
14.93,65.18000000000001
6.915,133.168
12.79,64.98
7.76,126.3
10.97,136.902
13.17,122.7
13.9,61.25
12.08,67.2
11.53,65.702
9.175000000000001,146
8.01,140
22.69,27
10.14,94.5
14.33,129.79
16.114,11.1
25.76,41.85
22.69,17.731
12.72,64.98
15.47,111.725
10.399,61.17
21.21,18.777
12.85,95.7
11.29,76
20.58,20.8
15.21,49.922
13.15,92.601
18.28,19.871
15.834,30.528
11.1,76.90000000000001
19.053,20.911
22.169,10.1
14.889,24.012
2.14,76
12.77,96.822
17.33,14.141
18.17,106.45
11.78,87.154
9.4,104
12.86,32.951
20.05,18.5
9.800000000000001,130.952
6.59,146
9.039999999999999,154.335
16.665,40.6
12.23,78.90000000000001
11.45,88
13.12,48.226
9.16,109.305
17.11,36.3
14.42,41.5
19.82,13.8
7.17,118.79
11.51,45.757
9.33,139.451
7.32,171.5
11.08,58.355
11.06,77.5
8.130000000000001,115.896
18.208,20.122
20.02,22.78
21.305,25.408
14.384,49.55
19.495,19.158
9.59,96.47
10.399,77.634
16.16,89.37000000000001
10.67,104.329
8.710000000000001,131.1
10.61,122.988
19.36,15.16
21.315,20.689
10.075,43.258
11.4,77.562
12.73,20.751
9.35,103
15.12,29.75
14.9,59.9
9.619999999999999,69
23.82,16.9
13.5,99.06999999999999
13.28,91.304
6.76,159
13.74,105.137
9.005000000000001,119
14.63,138.414
12.05,91
13.63,42.24
11.18,133.605
11.36,93.8
18.79,26.129
11.08,76.7
9.41,162.1
19.06,19.5
9.404999999999999,146
13.69,65.5
15.51,37.9
13.09,144.144
9.24,75.64
26.66,18.839
13.39,55.35
11.755,113
14.03,46
15.99,48
13.66,60.8
9.210000000000001,68
13.11,78.621
13.65,69.75
16.57,20.21
9.48,131.968
17.28,42.25
13.37,44.427
15.49,30.1
12.57,44.04
15.145,61.149
7.819999999999999,167.378
11.335,77.711
9.295,181.775
10.43,119.488
13.89,64
16.17,26.449
5.24,194.2
6.43,179
14.68,65.5
6.71,100
18.91,13.367
15.57,83.37600000000001
19.95,27.6
22.63,12.487
11.12,124.644
14.354,55.298
7.07,150.286
19.19,22.9
15.02,32.398
13.01,27
18.33,24.605
16.785,22.317
10.54,118
14.09,20.751
9.879,87.69
19.105,17.389
14.93,109.877
6.93,138.5
17.23,15.009
11.49,171.553
11.35,106.985
11.309,68.49
9.49,178.302
20.54,23.94
5.849,159
17.214,54.683
11.18,94
17.08,20.75
14.849,61.404
14.12,97.5
15.49,19.516
13.679,102.504
10.96,72.3
9.779999999999999,90.396
16.55,44.9
16.647,24.063
10.36,124.95
7.59,175.553
15.57,56.786
6.46,199.55
14.63,46.467
13.63,50
20.47,19.99
16.59,43.65
13.03,44
13.59,49.859
10.65,132.712
12.92,115.603
7.239,162
11.03,94
1.629,200
16,54.208
13.42,48
11.11,127.8
16.68,29.871
12.18,50.7
9.699999999999999,148.25
15.01,92.38500000000001
13.62,46.5
5.9,104.5
12.57,129.79
18.62,23.038
10.88,72.529
6.18,169.163
9.619999999999999,39.85
19.739,25.96
11.77,83.05
17.67,22.4
12.86,108.8
16.17,99.744
9.25,67.426
12.55,126.1
17.38,41.405
17.24,25.156
11.4,156.144
14.999,90.142
11.27,35.7
6.845,157
10.01,174.391
10.28,154.188
15.43,19.516
17.88,13.041
18.17,18.1
16.879,23.633
8.24,108
9.720000000000001,114
13.409,102.504
8.468999999999999,133
6.493,184.218
8.115,132.74
10.495,149.823
8.93,52.42
16.35,50.3
13.34,126.1
13.24,95.42400000000001
7.21,72.33799999999999
10,126.42
11.89,84
8.77,163
18.3,25.612
17.14,12.75
15.455,38.708
10.56,142
11.45,125
13.17,88.8
8.545,122.88
16.91,83.56
7.43,183.7
18.63,32
9.07,110.994
11.01,98.81399999999999
16.44,43.178
12.74,74.2
13.39,69.884
10.11,179.629
11.21,63
7.8,190.8
13.21,76.783
14.827,22.139
15.08,49.679
9.499000000000001,51.9
20.8,27.589
1,134
2.57,76
22.7,25.131
14.97,68.646
12.223,105.3
26.27,14.085
22.14,11.713
10.35,119.488
9.17,124
20.9,21.526
18.26,83.541
19.64,21.5
13.48,166
13.75,56.783
9.34,157.5
9.65,75.64
15.12,62.25
15.26,49.2
13.77,25.469
10.05,134.1
14.65,65.5
18.1,15.009
9.91,139
11.55,98.7
22.9,15.5
9.699999999999999,146.143
18.39,17.446
15.82,91.212
19.26,23.9
20.878,16.792
13.06,90.89
22.49,29.571
16.17,30.668
19.88,21.1
11.35,127.196
6.936,189.783
14.42,98
10.51,106.89
12.28,126.956
7.25,150.286
10.73,60.2
8.380000000000001,178.2
12.99,85.90000000000001
11.89,124
11.6,171.553
15.51,68.29000000000001
15.38,72.58
15.65,69.3
10.25,128.7
8.095000000000001,145
7.2,127
12.85,111.1
19.91,24.6
16.4,26.462
16.98,32.1
19.15,28.8
15.53,77.997
15.129,90.142
10.225,102.85
11.63,83.05
4.29,132.5
12.39,119.996
18.09,25.031
13.8,28.967
19.56,21.3
22.06,37.373
12.75,56.89
11.94,46.3
18.12,24.03
11.75,83.05
6.409,146.22
10.669,61.807
20.63,22.95
15.67,49.381
13.44,129.79
12.58,104.566
16.35,26.586
10.63,60
14.919,61.404
13.62,71.45
18.05,24.235
11.54,68.981
17.54,27.323
12.84,63.609
8.33,161
19.93,16
6.93,150
7.17,190
15.92,26.6
12.609,68.357
8.6,127.2
16.17,36.3
13.9,34
13.52,114.155
10,138.6
11.42,93.875
9.99,123
13.82,60.6
16.99,27.8
21.178,16.902
22.62,11.8
7.27,135
17.345,12.8
13.3,55.6
9.6,114.528
20.844,16.242
10.73,97.59399999999999
17.87,12
20.02,16
12.35,29.968
6.01,144.1
5.9,135
10.075,100
5.81,160
12.885,109.102
12.123,106.501
13.69,37.4
18.068,19.533
9.699,150
9.898,140
10.49,103.873
17.418,18.135
14.71,54.65
14.66,43.7
13.76,77.854
16.644,26.434
13.77,117
8.01,175
13.92,47.62
16.42,42.25
20.28,29.312
19.997,18.904
22.19,38.332
7.339,48
11.96,40.622
11.45,85.416
21.974,26.664
14.79,46.37
10.04,135.807
12.029,143.998
11.74,141.1
14.228,90.346
13.98,84.58199999999999
14.27,34.976
9.51,136
5.23,186.85
11.27,46.35
12.06,107.944
19.47,16.454
14.776,104.681
10.2,182.332
11.35,127
14.204,33.144
7.63,136.903
18.017,26.878
10.19,98.077
16.81,27.465
16.238,34.354
2.059,200
18.86,19.087
22.58,26.657
8.044000000000001,145.191
21.48,27
18.45,24.475
28.08,10.283
16.815,72.926
13.685,89.8
11.23,158
14.4,53.4
16.018,91.432
9.619999999999999,149
16.24,65
18.63,67.06699999999999
10.939,107.425
19.57,21.359
18.66,25.257
11.77,135.39
2.309,107
18.27,93.622
9.92,125
17.424,72.58
16.95,40.8
14.615,98.5
10.68,116.776
8.24,74.905
7.79,129
8.140000000000001,124.5
10.6,96.005
13.617,66.5
12.11,126.1
12.68,109.69
11.15,129.812
12.648,119.621
26.84,13.9
11.25,101.304
18.899,24.29
7.98,84
8.699999999999999,162.404
9.710000000000001,138.4
10.59,98.89100000000001
27.51,34
21.57,10.438
13.179,49.787
11.45,141.956
9.470000000000001,177
17.99,22.211
12.64,129.79
11.36,49.14
15.946,38.1
23.26,12.823
14.005,24.497
17.71,15.009
14.08,15.199
14.695,44.23
16.94,21
5.59,193.5
13.699,49
24.36,23.423
9.42,94.048
8.970000000000001,136
7.99,137
13.73,117.78
17.709,21.262
15.93,44.5
21.8,51.661
7.09,182.2
6.58,124.755
11.21,58.9
18.56,22.29
18.34,15.009
13.52,129.79
10.9,95
15.88,25.798
8.19,130.9
17.579,13.5
12.35,93
8.67,85.5
17.9,50
12.03,31.2
8.989000000000001,76.90000000000001
10.4,147.905
8.27,149
17.95,20.83
12.67,126.1
12.56,143.5
14.37,77.16
12.17,106.67
8.299,176
14.35,32.398
20.079,14.601
4.83,144
13.08,38.689
10.5,101.304
10.73,101.304
10.91,139.85
10.72,105.52
17.84,15.973
18.12,15.5
15.835,63.716
14.18,36.557
13.44,78.824
11.1,79.053
14.717,17.589
11.66,131
12.358,69.812
18.58,24.9
15.65,65
16.82,49
8.199999999999999,139
8.15,125
12.41,130.542
4.95,200
10.58,105.52
8.44,149.89
11.17,102.57
10.37,113
7.03,159
6.16,178
16.26,46.9
13.78,58.97
8.369,129.7
9.859999999999999,127
11.245,112.96
8.76,69.999
8.84,136.6
11,118.14
9.138999999999999,151
8.59,136
9.1,151
11.253,71.328
12.84,126.1
12.46,129.79
18.21,15.009
9.890000000000001,38.794
14.61,115.5
21.69,11.5
12.35,129.79
7.81,69
5.76,144
7.3,102.191
7.6,119.643
9.73,101
11.537,145.831
7.29,129.4
17.27,22.747
9.92,107.805
16.24,25.153
12.19,126.1
14.909,90.142
8.9,161
13.409,75.55
16.87,29.692
6.59,199.7
17.39,30.037
25.3,41.768
8.970000000000001,129
18.82,15.009
24.19,24.407
18.91,26.6
19.69,18
14.41,58.4
17.29,23
16.77,99.744
9.470000000000001,75.64
11.47,72.3
7.429,162
17.658,24.35
10.8,129.5
11.66,112.918
6.73,150.286
13.48,39.9
18.185,20.4
17,19.486
9.659000000000001,61.17
16.17,47
17.36,36.734
12.79,80
7.42,159.044
11.82,144.144
19.08,24.472
9.91,119.488
19.41,21.3
18.8,14.49
11.62,131.231
14.309,74.2
16.471,38.405
23.078,16.6
12.769,181
18.93,28.78
10.56,109.4
12.138,75
16.245,40.278
17.131,19.92
9.145,189.5
16.49,39.062
8.558999999999999,178
18.29,27.871
10.15,117.27
15.389,74.2
15.98,16.98
10.108,120.504
7.67,185.2
13.12,86.098
10.89,156.144
14.6,51.648
11.54,120.143
11.245,93.65000000000001
16.94,32.964
11.35,74
14.87,138.417
8.279,102.082
15.76,29.124
15.099,21.84
18.325,24.7
17.03,24.9
13.08,129.79
9.18,150
16.43,29.998
15,11.915
10.75,173.75
7.27,148.852
15.369,61.404
18.12,14.746
17.26,26.502
8.9,117
9.519,50.35
11.13,171.553
13.15,50.009
9.468999999999999,89
8.810000000000001,75.2
7.499,48
19,44.255
11.57,124.644
11.39,89.96599999999999
7.32,128
19.874,12.7
8.33,190.6
11.72,36.454
13.65,35
8.869999999999999,121.7
18.975,23.7
22.574,16.3
23.555,14.58
13.799,102.504
14.24,71.289
13.01,129.79
11.38,92.19799999999999
12.48,38.2
14.32,49.107
6.2,182
16.48,89.477
7.89,96
20.62,16.143
17.089,32.95
12.31,68.15000000000001
14.439,47.5
18.35,27.6
18.02,58.593
22.57,13.15
13.198,37.201
16.89,24.85
6,138.9
8.130000000000001,140
13.2,43.815
13.06,129.79
12.77,102
7.72,184
7.51,125.5
20.019,23.98
15.889,43.2
16.09,47.542
16.75,42.935
6.37,193.5
15.479,43.2
10.44,79.59999999999999
16.43,76.77
15.18,62.763
17.392,26.855
10.68,115.639
9.83,120
21.15,26.229
10.55,111.441
9.244999999999999,113
12.61,58.9
6.61,195
13.879,64.497
10.55,132.712
17.46,46.891
8.800000000000001,98.09999999999999
8.130000000000001,114
7.31,195.555
11.59,97.5
13.57,16.739
14.71,71.664
15.98,43.428
11.5,112.5
9.300000000000001,120
12.71,34.513
11.02,64.92100000000001
5.68,145
16.66,69.202
4.7,161
15.809,19.8
9.140000000000001,143
11.43,31.415
17.73,28.8
14.39,39.15
12.64,116
9.140000000000001,110
18.67,53.294
11.25,84.459
13.31,70
12.31,110
9.718,140
11.89,101.457
10.83,105.505
16.98,34
7.97,166
6.96,104.778
19.13,33.628
7.74,177.69
13.4,126.1
13.12,64.90000000000001
11.65,96.822
11.59,135.579
12.38,71.614
8.34,75.5
12.719,71.34999999999999
22.57,45
13.52,64.133
18.13,27.591
10.22,83.89
14.91,49.995
19.24,18.841
12.04,84
16.18,53.748
11.9,73
13.79,43.989
11.73,94
13.88,52.3
8.91,99.169
9.720000000000001,108.641
21.5,22.98
9.65,186.5
8.220000000000001,130.84
14.06,70.761
9.1,135.1
21.55,14.1
10.18,94.40000000000001
25.38,24.214
14.08,27.001
10.82,119
12.609,71.34999999999999
7.74,138.2
14.24,61.722
5.689,144.5
10.16,106.985
20.04,28.9
15.02,45.5
8.529999999999999,159.799
7.41,198
11.659,175
6.07,145
18.88,22.6
10.71,115
12.32,113.837
8.640000000000001,64.765
10.31,84.309
20.51,27.995
10.11,140.132
13.8,81.481
9.669000000000001,115.8
7.76,112
8.789999999999999,139.37
9.34,79.45999999999999
19.01,26.25
20.249,22.9
9.99,148.588
18.44,12.75
15.15,84.59999999999999
12.67,69.8
11.82,96.17700000000001
12.12,70.16800000000001
12.6,104.6
8.99,139.974
11.54,81.25100000000001
14.51,49.112
10.56,71.99
13.14,68
7.53,159
10.807,120.1
9.199999999999999,144.815
14.3,71.25
9.810000000000001,162.1
14.97,43.8
8.890000000000001,150
11.28,134
9.981999999999999,137.35
14.7,95.5
18.139,12.981
12.81,64.98
10.63,127
11.89,66.7
2.18,116
7.97,72.33799999999999
16.18,24.1
20.649,14.896
2.27,186.45
13.89,104.58
15.71,41.5
11.13,93.2
20.93,30.425
10.419,148.75
11.6,86.8
7.98,135
22.53,11.79
15.88,68.01000000000001
13.04,126.1
23.599,10
16.38,50.76
20.08,83.727
11.86,84.59999999999999
21.89,17.45
22.01,17.45
5.87,143
25.117,11.857
22,12.5
7.23,107
15.249,67.033
15.66,15.4
12.29,129.79
15.77,27.6
13.74,81.749
15.499,54.976
23.11,27.95
17.95,18.3
14.65,26.787
12.29,39.118
11.47,83.8
20.97,17.45
22.97,15.6
10.39,89.97199999999999
3.749,110
23.82,26.657
6.99,173.5
15.42,50.76
9.029999999999999,161
10.05,99.78
15.26,63.336
22.67,16.199
9.035,100
20.39,13.5
12.47,40.8
21.14,14.523
14.45,55
18.05,23.8
10.1,135
9.539999999999999,127.5
8.898999999999999,84
8.609999999999999,50.6
14.575,21.109
13.09,81.325
15.55,65.241
13.37,21.588
11.06,62.764
25.43,24.9
13.775,25.231
11.47,77
14.21,48.5
12,173.792
11.32,91.3
13.749,102.504
7.749,162
10.629,139
7.85,191
11.625,147.4
8.199999999999999,174.15
14.639,90.142
14.11,26.787
16.22,30.521
10.58,99.5
13.845,79.63200000000001
14.87,61.9
14.87,37.498
12.28,86.548
16.18,48.5
12.47,47.884
15.69,45.9
9.279999999999999,111.897
13.99,44.842
7.78,135.896
11.368,119.621
4.62,146.01
24.01,44.64
10.159,125
13.69,129.64
9.619999999999999,119.488
11.1,139
12,100
12.44,78.90000000000001
15.05,26.787
8.18,137.899
12.04,65
11.53,141.1
15.289,61.404
11.19,120
9.26,75.64
18.82,22
9.699999999999999,118
17.54,93.15000000000001
10.47,124.641
19.58,19.979
8.94,136
7.33,122
11.26,119.377
16.77,34.9
9.48,99.98
15.88,51.7
13,144.141
9.189,130
12.51,126.1
4.34,109
13.59,99
1.309,158
12.93,129.79
7.19,69
14.079,116.595
12.76,58.999
14.86,138.414
12.1,119
9.609999999999999,139
13.64,77.21299999999999
18.13,24.14
27.57,10.283
12.35,122.461
35.83,17
7.839,175.757
19.66,28.2
14.51,70.262
10.22,176.954
12.03,94
17.83,85.93300000000001
15.19,37.5
11.23,76
15.43,48.666
10.77,70.5
5.939,151.53
18.63,23.556
19.01,24.3
15.66,23.857
14.58,24.85
10.53,149.741
14.41,58.7
9.890000000000001,114.5
5.67,182.484
17.17,31.149
20.42,24.224
10.83,133.024
16.79,16.599
7.75,150.286
16.77,23.049
13.27,118.955
11.1,86.3
12.08,74
8.470000000000001,104.765
5.94,184
9.789999999999999,117
14.14,50
10.92,85
16.57,30.38
13.3,79.57599999999999
9.82,79.2
8,94.048
22.47,52.279
12.27,53.46
7.149,164.8
20.01,49.8
14.01,25.842
13.375,54
14.99,54.7
21.79,36.195
8.140000000000001,107
5.54,177
8.6,132
9.76,138.537
25.199,11.1
13.41,127.432
19.22,25
13.86,90
13.727,73.307
18.97,21.338
20.27,15
14.95,69.06
8.300000000000001,144
11.809,107.5
6.93,198.6
9.17,143.179
13.38,81.47799999999999
9.75,177
17.85,32
11.02,27.9
16.6,99.744
7.02,183.077
15.59,43.588
12.12,58.058
19.26,17.701
11.92,95
13.04,97.697
21.079,11.994
20.529,27.497
14.65,39.237
10.2,116.5
18.679,14.986
20.43,11.627
10.31,50.055
16.21,50.76
6.85,127
9.84,71.04600000000001
9.99,46.3
19.14,35.19
16.23,91.2
14.09,71.25
11.51,106.092
11.519,65.408
10.44,49.49
20.519,31.546
17.56,30.38
15.19,59.23
7.57,77.609
18.63,27.871
10.59,149.877
16.34,61
11.58,64.349
14.28,23.5
11.618,74.705
7.16,183.7
13.59,53.4
9.888999999999999,76.048
5.61,178.2
13.61,54.55
13.42,101.5
13.06,42.2
11.03,64.5
8.710000000000001,122.5
10.04,117.8
10.88,99.508
5.68,173.301
13.75,129
24.71,14.5
12.74,52.238
11.42,77.40600000000001
7,100
14.85,54.65
13.88,45.95
11.88,47.1
9.83,133.43
11.47,124.988
12.669,36
16.577,22.892
8.869999999999999,80
10.77,159.987
15.69,43.53
11.82,95.90000000000001
12.63,87.59999999999999
11.35,37.551
13.07,86.26000000000001
20.3,23.642
20.04,14.773
18.16,11.984
19.31,15.532
22.27,19.701
12.69,90
18.965,60.5
16.15,70.37600000000001
6.8,115.483
15.25,83.59999999999999
7.24,189
7.18,155.476
7.37,198.98
9.715,105
10.65,114.1
9.728999999999999,45.997
16.62,44.4
8.459,138.7
25.31,21
14.38,100
19.28,34.35
9.869999999999999,158.5
12.44,129.64
8.199,200
15.78,73.5
9.569000000000001,61.17
9.98,110.791
9.65,117.9
14.01,64.133
14.31,64.15000000000001
18.84,27.042
12.779,78.101
12.94,135.7
18.65,18.841
19.37,27.185
12.79,129.64
8.560000000000001,139.5
21.1,25.574
12.98,43.58
15.679,86.115
12.47,70.3
10.917,145.14
20.94,12.45
10.9,162.35
9.879,64
11.54,31.2
13.03,126.1
19.6,21.343
13.18,93
20.52,33.328
17.073,35
18.72,41.04
8.989000000000001,149.66
17.14,27.4
9.560000000000001,131.954
12.4,109.265
19.24,16.526
19.5,19.979
2.39,76
11.38,84.506
18.27,24.621
19.35,64.926
9.869999999999999,24.53
19.38,15.16
15.91,43.2
18.74,19.7
16.75,50.5
10.25,101.343
8.628,70.646
8.119999999999999,178
8.85,37
17.45,30.38
20.21,24.6
12.18,129.64
11.66,93.494
8.800000000000001,122.608
11.86,89.489
14.6,98.40000000000001
20.92,23.75
8.880000000000001,80
3.74,189
8.560000000000001,149.9
21.769,17.36
14.86,114.45
6.27,106
9.839,123
9.342000000000001,112.3
6.83,168.9
8.609999999999999,121.2
21.16,29.8
13.77,81
13.449,173.4
8.82,69
6.92,146.812
8,144.746
12.74,103.928
11.85,87.154
14.3,72
11.1,56.64
11.14,94
22.68,20.15
22.6,16.2
15.719,162
13.27,103.205
21.16,21.5
7.34,149.9
9.82,116.835
7.599,131.968
13.265,86.09999999999999
11.48,107
9.93,105.52
9.310000000000001,99.999
10.02,97.46899999999999
13.48,74.89100000000001
7.8,175.5
10.62,88
11.529,105
9.210000000000001,161
10.82,45.302
8.810000000000001,116
12.31,81
6.14,183.78
9.5,86
13.229,58.07
17.128,30.5
9.505000000000001,180
11.72,126.1
13.12,57.9
13.31,129.64
14.6,26.12
9.27,199.897
12.55,104.024
11.31,72.91500000000001
6.57,159
14.6,62
7.76,133.665
10.21,55.42
5.82,178.9
10.779,150
21.59,15.8
13.25,129.64
6.728,79.987
11.37,140
19.951,24.6
13.19,65.8
8.51,136
12.53,126.1
11.61,127
17.57,50
17.76,39.4
5.91,102
13.14,129.64
9.888999999999999,172
12.92,87.40000000000001
11.45,99
7.37,98.45699999999999
16.87,30.38
6.81,185
7.49,139.7
6.39,167.46
12.17,31
13.32,116.328
9.789999999999999,149.8
12.44,129.64
18.73,25.204
20.06,21.155
12.68,81.90900000000001
9.779999999999999,133.914
13.389,102.504
15.31,67.40000000000001
9.869,85.25
9.26,46.029
15.439,61.404
13.26,81.509
10.05,75.64
7.979,106
12.42,38.5
8.759,149.2
14.53,65.074
9.19,46.029
22.12,17.9
13.91,69.259
26.849,17.9
12.99,119
12.88,62.624
14.22,53.346
20.44,21
14.67,73.96599999999999
12.579,57
14.86,79.25
16.415,73.991
8.380000000000001,165
15.089,16.96
21.16,24.7
13.68,124.209
5.27,184.9
12.475,147.4
10.085,131
13.58,36.5
21.98,26.872
10.389,87.24
11.52,59
18.86,97.414
15.21,44.319
15.05,24
16.37,30.38
16.129,52
10.68,69.88500000000001
8.35,142.5
16.12,50.76
15.569,52
14.54,110.18
6.63,142
15.558,34.354
9.69,115.805
18.92,25.204
11.39,96.64700000000001
13.82,52.757
22.06,26.872
6.61,150.286
20.79,40
19.97,24.47
7.73,169
19.01,21.155
9.66,97
24.6,44.64
10.12,119.488
9.1,70
13.02,44.32
1.48,155.3
13.52,63.232
9.94,55
11.08,85.49
9.199999999999999,108.3
6.919,162
6.04,126.481
14.559,90.142
12.72,129.64
13.518,52
18.867,22.289
29.528,16
12.06,126.1
9.550000000000001,103
10.4,119.876
6.02,79.565
12.01,139.633
21.18,24.306
15.709,39.95
19.54,43.915
8.73,62.5
12.45,27.05
8.949999999999999,69.65000000000001
11.07,41.45
16.24,30.38
9.699999999999999,97
14.88,41.4
13.25,129.64
13.28,96.956
15.295,98.5
13.109,72.75
12.3,30
19.39,25.3
5.78,148.669
11.02,79.20999999999999
13.04,56.9
20.27,14.211
12.01,149.578
14.23,76.3
7.6,129
20.14,18.416
9.52,186.85
8.84,187.4
10.2,99.40000000000001
13.91,24.9
20.749,31
8.65,181.879
11.3,79.081
19.34,16.526
11.21,89
8.75,163
10.17,94
12.75,80.859
11.53,142.14
10.54,130
15.339,40
12.785,90.515
14.44,37.85
6.02,91.819
12.16,135.844
20.44,36.195
14.26,66.90000000000001
8.23,143
12.23,49.9
7.59,109.928
11.791,84.342
14.41,71.25
11.36,126.1
7.06,90.7
11.4,125
7.85,165.325
11.8,38.225
13.84,74
14.439,40
4.94,197
14.32,59.381
14.249,94.322
13.38,27.927
7.93,103
10.099,61.17
10.55,99
14.6,57.403
11.04,26.5
11.13,144.491
19.57,74
21.614,38.15
12.18,129.64
11.67,79.99800000000001
18.27,18.1
8.23,135.579
9.029999999999999,190
12.6,54.5
7.98,159.799
18.95,23.211
21.769,11.994
12.879,135
8.94,119.634
8.289999999999999,161.2
10.26,120
11.25,88
18.04,55.59
13.41,34.139
8.5,89.672
9.855,134.137
9.76,128.726
6.73,192
14.24,38.1
11.5,141.1
28.37,10.283
10.33,67.90000000000001
9.629,127
14.44,88
19.21,11.821
16.587,26.798
12.53,78.90000000000001
17.84,32
11.705,119.58
11.56,76
20.079,11.757
10.47,92.5
15.84,23.8
10.09,143.458
10.14,107.046
8.01,174
11.19,127
11,146.541
10.73,29.947
16.361,50.76
10.53,79.494
20.52,13.007
10.21,102.52
13.08,84.408
8.869999999999999,191.9
9.949999999999999,124
6.989,150
18.31,26.5
9.749000000000001,131.278
9.069000000000001,80
15.19,138.474
14.061,73.09999999999999
11.42,54
16.75,30.38
19.59,36.04
12.17,139.899
17.19,99.714
19.091,29.314
10.5,89
13.1,144.144
12.38,126.1
15.1,41.7
13.35,58.1
14.829,112.882
18.409,11.5
13.279,47.546
13.802,67.361
9.16,88.483
10.95,89.672
10.799,137
22.668,10
18.755,31.163
14.879,49.455
15.374,37.805
12.54,129.64
11.88,108.296
16.111,30
18.87,16.222
12.089,72.83199999999999
12.1,124
7.47,150
7.87,89.51300000000001
16.49,81.41800000000001
8.210000000000001,124.4
12.97,24.01
11.92,113.014
12.49,118.8
19.02,27.165
11.31,182.332
9.1,92.18000000000001
7.44,130.025
16.77,71.15300000000001
13.102,113.554
10.36,81.893
6.23,159
12.2,104.475
8.35,119.9
7.43,192.79
15.495,84.414
16.08,48.177
11.51,90
6.34,143
8.1,172.463
1.9,156.248
10.8,118.6
7.88,198
18.97,27.406
16.21,57.716
18.369,24.331
15.38,94
12.9,63.553
16.25,60
8.130000000000001,160
8.68,97.155
9.210000000000001,149.9
13.489,36.794
16.87,52.75
13,67.54000000000001
11.55,77
11.25,54.5
21.75,16.79
15.97,33.2
12.86,129.64
19.62,18.51
17.54,28.742
5.93,200
12.92,85.658
11.75,85
14.119,95.569
11.04,104.875
15.599,68.196
11.37,124.644
15.549,47.5
11.83,142.369
11.904,110.463
12.39,121.115
18.41,15.912
14.41,50.57
14.13,95
11.214,37.358
9.425000000000001,117.613
6.165,147
13.2,104.892
11.76,91.5
10.78,139.8
10.55,92.5
11.2,130.191
17.969,26.848
14.16,16.52
16.446,30.43
9.84,149.9
13.6,42.936
15.38,64
12.73,92.315
7.23,105.555
10.1,97.188
12.3,80.3
11.34,62.7
17.579,14.698
10.99,114
16.92,30.38
10.819,46.5
13.47,106
10.32,139.282
17.11,29.914
10.97,126.1
15.26,174.411
12.78,86.40000000000001
18.359,26.314
14.18,110
13.51,89.173
16.93,110
19.97,23.407
13.885,85.5
13.799,54.346
14.11,39.6
15.9,63
10.2,150.087
6.579,162
15.19,11.434
11.65,106.72
11.88,115.167
15.75,49.717
7.12,74
11.53,89.07299999999999
18.7,25.525
15.23,19.25
12.75,129.64
16.56,50
13.421,99.75
11.3,91.206
14.83,38.8
10.985,51.616
19.01,26.2
13.65,105.208
7.859,165.9
10.3,139.282
11.94,113
13.63,66
15.112,34.285
10.59,90
15.581,50.76
